User-ID,Location,Age
16721,"leduc, alberta, canada",32.0
16730,"halfmoon bay, british columbia, canada",71.0
16749,"payson, arizona, usa",64.0
16755,"streetman, texas, usa",58.0
16759,"allen park, michigan, usa",34.0
16777,"hummelstown, pennsylvania, usa",30.0
16781,"marion, iowa, usa",32.0
16795,"mechanicsville, maryland, usa",47.0
16805,"elk grove, california, usa",47.0
16818,"hiawatha, iowa, usa",32.0
16827,"aloha, ,",32.0
16835,"bronx, new york, usa",28.0
16867,"mörfelden-walldorf, hessen, germany",25.0
16871,"leroy, new york, usa",26.0
16876,"west long branch, new jersey, usa",32.0
16877,"houston, arkansas, usa",37.0
16908,"chicago, illinois, usa",55.0
16916,"hackettstown, new jersey, usa",53.0
16919,"fort erie, ontario, canada",23.0
16935,"saltville, virginia, usa",32.0
16943,"sydney, new south wales, australia",32.0
16949,"cadillac, michigan, usa",49.0
16966,"waterloo, ontario, canada",41.0
16974,"alpharetta, georgia, usa",38.0
16982,"christchurch, canterbury, new zealand",32.0
16994,"fairbanks, alaska,",31.0
16996,"stratford, iowa, usa",23.0
16999,"alexandria, virginia, usa",48.0
17003,"carlsbad, california, usa",32.0
17046,"lincon, nebraska, usa",35.0
17058,"san antonio, texas, usa",35.0
17065,"amstelveen, noord holland, netherlands",42.0
17068,"williamstown, victoria, australia",50.0
17159,"kewaskum, wisconsin, usa",44.0
17172,"móstoles, madrid, spain",28.0
17177,"chapel hill, north carolina, usa",67.0
17183,"zaragoza, zaragoza, spain",23.0
17190,"woodstock, georgia, usa",31.0
17224,"london, england, united kingdom",32.0
17233,"fuquay-varina, north carolina, usa",54.0
17277,"douglas, arizona, usa",45.0
17282,"irwin, pennsylvania, usa",38.0
17330,"lille, nord, france",34.0
17340,"tucson, arizona, usa",32.0
17353,"tempe, arizona, usa",32.0
17391,"mesa, arizona, usa",32.0
17402,"tucson, arizona, usa",32.0
17453,"kenner, louisiana, usa",32.0
17460,"phoenix, ,",32.0
17493,"london, england, united kingdom",34.0
17507,"dublin, dublin, ireland",37.0
17605,"angwin, california, usa",32.0
17645,"san jose, california, usa",32.0
17667,"iowa city, iowa, usa",33.0
17724,"dundas, ontario, canada",32.0
17726,"ottawa, ontario, canada",33.0
17761,"pinckney, michigan, usa",32.0
17763,"springfield, missouri, usa",14.0
17789,"paris, idf, france",26.0
17859,"roanoke, virginia, usa",43.0
17894,"alabaster, alabama, usa",47.0
17906,"suisun city, california, usa",61.0
17926,"honolulu, hawaii, usa",32.0
17950,"puchong, selangor, malaysia",32.0
17970,"chesterland, ohio, usa",40.0
18004,"omaha, nebraska, usa",11.0
18012,"us airforce, naval air station keflavik, iceland, iceland",24.0
18016,"new port richey, florida, usa",21.0
18038,"miami, florida, usa",29.0
18067,"kajang, selangor, malaysia",33.0
18082,"southern, california, usa",38.0
18095,"birmingham, alabama, usa",30.0
18096,"indianapolis, indiana,",32.0
18155,"sydney, new south wales, australia",26.0
18167,"lansing, michigan, usa",34.0
18172,"levittown, pennsylvania, usa",36.0
18176,"brookfield, illinois, usa",32.0
18203,"fenton, missouri, usa",32.0
18212,"germantown, wisconsin, usa",19.0
18250,"york, pennsylvania, usa",31.0
18254,"nanaimo, british columbia, canada",34.0
18309,"rennes, bretagne, france",34.0
18311,"new york, new york, usa",32.0
18313,"cheltenham, gloucestershire, united kingdom",36.0
18316,"seattle, washington, usa",32.0
18322,"mckinleyville, california, usa",32.0
18323,"augusta, maine, usa",41.0
18366,"philadelphia, pennsylvania, usa",33.0
18384,"palma de mallorca, baleares, spain",37.0
18385,"north plainfield, new jersey, usa",33.0
18395,"redmond, oregon, usa",44.0
18401,"chicago, illinois,",32.0
18411,"fellbach, baden-wuerttemberg, germany",40.0
18439,"folsom, california, usa",38.0
18519,"san diego, california, usa",32.0
18689,"pullman, washington, usa",32.0
18702,"knoxville, tennessee, usa",24.0
18710,"union bridge, maryland, usa",25.0
18713,"o grove, pontevedra, spain",32.0
18714,"milwaukee, wisconsin, usa",31.0
18758,"london, england, united kingdom",35.0
18850,"berlin, berlin, germany",28.0
18852,"barcelona, catalonia, spain",44.0
18869,"arnold, maryland, usa",38.0
18908,"greenville, georgia, usa",29.0
18913,"jasper, alabama, usa",33.0
18945,"houston, texas, usa",43.0
18963,"san diego, california, usa",32.0
18979,"huntington beach, california, usa",36.0
18995,"atlanta, georgia, usa",32.0
19011,"titirangi, auckland, new zealand",32.0
19018,"aurora, ,",25.0
19019,"edmonton, ,",38.0
19022,"cottage grove, oregon, usa",32.0
19031,"grand junction, colorado, usa",58.0
19078,"ottawa, ontario, canada",32.0
19085,"menomonie, wisconsin, usa",60.0
19145,"nyc, new york, usa",32.0
19164,"meadow lake, saskatchewan, canada",40.0
19220,"hatboro, pennsylvania, usa",47.0
19233,"richmond, virginia, usa",32.0
19259,"nutley, new jersey, usa",45.0
19336,"leavenworth, kansas, usa",32.0
19362,"sunrise, florida, usa",34.0
19422,"indialantic, florida, usa",37.0
19429,"spokane, washington, usa",32.0
19440,"frascati, toscana, italy",34.0
19487,"eureka, california, usa",56.0
19493,"baldwin, ,",32.0
19522,"candler, north carolina, usa",54.0
19570,"bolingbrook, illinois, usa",63.0
19571,"rahway, new jersey, usa",32.0
19573,"stockton, california, usa",69.0
19592,"grass valley, california, usa",32.0
19605,"seattle, washington, usa",32.0
19664,"katonah, new york, usa",19.0
19681,"del aire, california, usa",44.0
19695,"reno, nevada, usa",32.0
19711,"katy, texas, usa",32.0
19753,"st.louis, missouri, usa",14.0
19760,"clemson, south carolina, usa",23.0
19803,"los angeles, california, usa",32.0
19815,"garden city, michigan, usa",36.0
19842,"***********, illinois, usa",32.0
19885,"toronto, ontario, canada",60.0
19935,"edmonton, alberta, canada",58.0
19969,"antelope, california, usa",44.0
19972,"mcdonough, georgia, usa",39.0
19974,"bradford, england, united kingdom",30.0
20005,"albuquerque, new mexico, usa",22.0
20032,"adelaide, south australia, australia",32.0
20034,"basel, basel-stadt, switzerland",33.0
20052,"haar, bavaria, germany",43.0
20060,"baltimore, maryland, usa",48.0
20062,"wieselburg, niederoesterreich, austria",25.0
20115,"lansdale, pennsylvania, usa",32.0
20119,"manchester, new hampshire,",51.0
20126,"batavia, ohio, usa",44.0
20147,"cincinnati, ohio, usa",32.0
20149,"omaha, nebraska, usa",53.0
20150,"marlborough, massachusetts,",32.0
20155,"gresham, oregon, usa",59.0
20164,"burnsville, minnesota, usa",71.0
20172,"saratoga springs, utah, usa",27.0
20180,"sacramento, california, usa",36.0
20201,"grove city, ohio, usa",31.0
20245,"st. louis, missouri, usa",32.0
20265,"tampa, florida, usa",29.0
20300,"plantation, florida, usa",30.0
20332,"mountain view, california, usa",39.0
20336,"ballston spa, new york, usa",32.0
20345,"vancouver, british columbia, canada",22.0
20347,"st. lô, normandy, france",45.0
20350,"uss monterey, virginia, usa",29.0
20401,"graz, steiermark, austria",25.0
20409,"livermore, california, usa",51.0
20418,"new york, new york, usa",21.0
20446,"christchurch, canterbury, new zealand",38.0
20448,"new bern, north carolina, usa",32.0
20449,"ozark, missouri, usa",33.0
20462,"bossier city, louisiana, usa",32.0
20484,"san francisco, california, usa",32.0
20561,"baltimore, maryland, usa",40.0
20622,"edmonton, alberta, canada",32.0
20627,"hayward, california, usa",32.0
20680,"los angeles, california, usa",41.0
20703,"torrance, california, usa",32.0
20751,"bay minette, ,",49.0
20755,"martinez, california, usa",32.0
20784,"pocomoke, maryland, usa",50.0
20794,"great barrington, massachusetts, usa",31.0
20804,"hendersonville, north carolina, usa",56.0
20806,"union, kentucky, usa",32.0
20846,"cologne/köln-deutz, nordrhein-westfalen, germany",32.0
20916,"elmwood, massachusetts, usa",32.0
20919,"hattiesburg, mississippi, usa",32.0
20961,"ottawa, ontario, canada",47.0
20971,"sacramento, california, usa",20.0
20995,"san diego, california, usa",58.0
21011,"san francisco, california, usa",44.0
21014,"fresno, california, usa",32.0
21031,"alexandria, virginia, usa",36.0
21045,"hillsborough, north carolina, usa",32.0
21049,"port townsend, washington, usa",55.0
21075,"hightstown, new jersey, usa",54.0
21112,"arlington, virginia, usa",53.0
21116,"ramsey, illinois, usa",32.0
21155,"bonn, nordrhein-westfalen, germany",37.0
21188,"middle village, ,",32.0
21202,"chula vista, california, usa",67.0
21207,"friendswood, texas, usa",42.0
21229,"blairmore, alberta, canada",32.0
21231,"lancaster, california, usa",32.0
21252,"duluth, minnesota, usa",28.0
21261,"takoma park, maryland, usa",52.0
21264,"north brunswick, new jersey, usa",31.0
21343,"sydney, new south wales, australia",40.0
21356,"westwood, new jersey, usa",56.0
21357,"boise, idaho, usa",50.0
21364,"san diego, california, usa",32.0
21368,"currie, midlothian, united kingdom",30.0
21370,"jonesborough, tennessee, usa",36.0
21404,"west vancouver, british columbia, canada",32.0
21462,"canberra, australian capital territory, australia",32.0
21469,"ipswich, england, united kingdom",36.0
21484,"madison, wisconsin, usa",21.0
21515,"naples, florida, usa",74.0
21540,"edmonton, alberta, canada",32.0
21575,"albuquerque, new mexico, usa",14.0
21576,"memphis, tennessee, usa",31.0
21593,"san francisco, california, usa",31.0
21618,"atlanta, georgia, usa",24.0
21649,"new ringgold, pennsylvania, usa",31.0
21659,"san jose, california, usa",31.0
21660,"chattanooga, tennessee, usa",52.0
21684,"austin, minnesota, usa",37.0
21708,"albuquerque, new mexico, usa",44.0
21750,"salt lake city, utah, usa",37.0
21751,"cedar rapids, iowa, usa",42.0
21774,"lecco, lombardia, italy",21.0
21860,"bellingham, washington, usa",32.0
21875,"tampa, florida, usa",43.0
21895,"olyphant, pennsylvania, usa",16.0
21903,"santa cruz, ,",32.0
21918,"napier, n/a, new zealand",32.0
21930,"elk grove, california, usa",28.0
21937,"new haven, vermont, usa",40.0
21948,"raleigh, north carolina, usa",32.0
22015,"arlington, texas, usa",32.0
22022,"oceanside, california, u.s.a.",35.0
22023,"windsor, ontario, canada",35.0
22045,"sacramento, california, usa",32.0
22062,"houston, texas, usa",52.0
22074,"san luis obispo, california, usa",32.0
22088,"henderson, nevada, usa",45.0
22089,"brooklyn, new york, usa",25.0
22107,"eagan, minnesota, usa",45.0
22126,"toronto, ontario, canada",31.0
22154,"cleveland, ohio, usa",36.0
22167,"lafayette hill, pennsylvania, usa",32.0
22192,"barcelona, barcelona, spain",31.0
22200,"new delhi, delhi, india",36.0
22252,"elmhurst, new york, usa",38.0
22332,"radcliff, kentucky, usa",41.0
22338,"florissant, missouri, usa",33.0
22362,"fresno, california, usa",31.0
22365,"castle rock, colorado, usa",51.0
22389,"apex, north carolina, usa",31.0
22409,"toledo, ohio, usa",28.0
22418,"dana point, california, usa",32.0
22461,"mackay, queensland, australia",27.0
22464,"south bend, indiana, usa",32.0
22495,"drums, pennsylvania, usa",29.0
22521,"montgomery, alabama, usa",18.0
22532,"winnipeg, manitoba, canada",36.0
22547,"stockholm, n/a, sweden",32.0
22624,"houston, texas, usa",28.0
22625,"lynbrook, new york, usa",54.0
22637,"toronto, ontario, canada",27.0
22648,"selestat, alsace, france",35.0
22657,"coeur d`alene, idaho, usa",32.0
22695,"naperville, illinois, usa",23.0
22710,"bochum, nordrhein-westfalen, germany",33.0
22747,"london, england, united kingdom",32.0
22773,"brookfield, wisconsin, usa",32.0
22780,"fredericton, new brunswick, canada",32.0
22809,"champaign, illinois, usa",25.0
22813,"grimsby, ontario, canada",32.0
22818,"franklin, pennsylvania, usa",28.0
22830,"mijdrecht, n/a, netherlands",38.0
22881,"red deer, alberta, canada",48.0
22885,"stratford, england, united kingdom",30.0
22888,"las vegas, ,",32.0
22900,"san antonio, texas, usa",32.0
22912,"lake ridge, virginia, usa",37.0
22922,"fargo, north dakota, usa",32.0
22936,"raleigh, north carolina, usa",23.0
22964,"london, ,",25.0
22981,"rennes, bretagne, france",23.0
23020,"brooklyn, new york, usa",28.0
23038,"bosque, new mexico, usa",27.0
23065,"plymouth, massachusetts, usa",26.0
23070,"grand rapids, michigan, usa",24.0
23124,"pieve emanuele, lombardia, italy",22.0
23127,"granada, granada, spain",22.0
23128,"philadelphia, pennsylvania, usa",40.0
23138,"new york, new york, usa",68.0
23166,"kuala lumpur, wp, malaysia",51.0
23200,"dallgow-döberitz, brandenburg, germany",30.0
23271,"stuttgart, baden-wuerttemberg, germany",32.0
23288,"wolseley, saskatchewan, canada",32.0
23297,"valley stream, new york, usa",56.0
23408,"lansdale, pennsylvania, usa",32.0
23459,"knowlesville, new brunswick, canada",32.0
23493,"lancaster, , usa",32.0
23498,"bocabec, ,",32.0
23508,"ste-anne de bellevue, quebec, canada",32.0
23511,"chapel hill, north carolina, usa",56.0
23547,"mcallen, texas, usa",26.0
23571,"burbank, california, usa",41.0
23582,"lake st. louis, missouri, usa",37.0
23585,"pullman, washington, usa",32.0
23619,"burlington, vermont, usa",34.0
23624,"halifax, nova scotia, canada",32.0
23642,"austin, texas, usa",32.0
23650,"mountain view, california, usa",19.0
23652,"cincinnati, ohio, usa",32.0
23659,"hopkinsville, kentucky, usa",41.0
23666,"west warwick, rhode island,",32.0
23680,"carmichael, ,",32.0
23699,"minneapolis, minnesota, usa",25.0
23703,"jackson, michigan, usa",27.0
23768,"st. louis, missouri, usa",45.0
23771,"ogden, utah, usa",32.0
23775,"santa barbara, california, usa",61.0
23776,"south riding, virginia, usa",29.0
23816,"budd lake, new jersey, usa",41.0
23835,"kuala lumpur, wilayah persekutuan, malaysia",42.0
23847,"chicago, illinois, usa",36.0
23871,"pompano beach, florida, usa",32.0
23872,"tulsa, oklahoma, usa",22.0
23881,"toronto, ontario, canada",32.0
23902,"london, england, united kingdom",32.0
23933,"burleson, texas, usa",43.0
23997,"jacksonville, florida, usa",35.0
24082,"kuala lumpur, wilayah persekutuan, malaysia",28.0
24090,"prospect, connecticut, usa",59.0
24105,"ewing, ,",34.0
24150,"nashville, tennessee, usa",32.0
24167,"leonardtown, maryland, usa",32.0
24172,"gawler sth, south australia, australia",45.0
24186,"vineland, new jersey, usa",36.0
24188,"college park, maryland, usa",32.0
24191,"st. louis, missouri, usa",32.0
24193,"buffalo, new york, usa",33.0
24194,"palos hills, illinois, usa",20.0
24204,"tigard, oregon, usa",32.0
24379,"brighton, massachusetts, usa",25.0
24391,"lakewood, washington, usa",55.0
24401,"florence, toscana, italy",38.0
24427,"lafayette, new york, usa",32.0
24433,"deventer, overijssel, netherlands",37.0
24452,"portland, oregon, usa",42.0
24462,"barcelona, catalunya, spain",1.0
24515,"jacksonville, florida, usa",28.0
24525,"denver, colorado, usa",28.0
24539,"cabrils, catalunya, spain",32.0
24544,"orlando, florida, usa",40.0
24556,"kitchener, ontario, canada",40.0
24570,"brooklyn, new york, usa",36.0
24585,"norman, oklahoma, usa",32.0
24601,"mons, hainault, belgium",34.0
24612,"houston, texas, usa",32.0
24624,"decatur, georgia, usa",38.0
24627,"janesville, wisconsin, usa",36.0
24641,"chico, california, usa",32.0
24685,"worcester, massachusetts, usa",62.0
24694,"gatineau, québec, canada",32.0
24697,"canoga park, california, usa",48.0
24709,"annandale, new south wales, australia",55.0
24733,"oswego, new york, usa",32.0
24751,"mclen, texas, usa",53.0
24767,"san diego, california, usa",28.0
24768,"fairfax county, virginia, usa",58.0
24771,"cary, north carolina, usa",42.0
24778,"london, england, united kingdom",32.0
24835,"san francisco, california, usa",51.0
24838,"vanloser, abruzzo, canada",32.0
24846,"kingsburg, california, usa",56.0
24861,"oakley, california, usa",32.0
24878,"ottawa, ontario, canada",32.0
24921,"higley, arizona, usa",29.0
24933,"long island, new york, usa",44.0
24934,"marshfield, massachusetts, usa",32.0
24941,"o`fallon, missouri, usa",13.0
24945,"radbruch, , germany",22.0
24975,"st louis, missouri, usa",52.0
24995,"ballwin, missouri, usa",56.0
25009,"houston, texas, usa",39.0
25041,"stuttgart, baden-württemberg, germany",32.0
25103,"somerville, massachusetts, usa",29.0
25105,"vancouver, british columbia, canada",62.0
25131,"grimes, iowa, usa",32.0
25153,"oakland, maryland, usa",32.0
25178,"lawton, oklahoma, usa",28.0
25216,"san diego, california, usa",33.0
25217,"burnley, england, united kingdom",32.0
25225,"houston, texas, usa",55.0
25253,"manchester, connecticut, usa",47.0
25261,"skokie, illinois, usa",67.0
25281,"ottawa, ontario, canada",34.0
25311,"durham, north carolina, usa",32.0
25359,"poway, california, usa",38.0
25373,"ferndale, washington, usa",32.0
25389,"katy, texas, usa",58.0
25395,"moyock, north carolina, usa",65.0
25403,"pleasant hill, ,",32.0
25409,"la mesa, california, usa",31.0
25410,"essexville, michigan, usa",32.0
25436,"chambery, savoie, france",30.0
25453,"anchorage, alaska, usa",33.0
25466,"toulouse, midi-pyrénées, france",33.0
25533,"derby, derbyshire, united kingdom",38.0
25545,"hollsopple, pennsylvania, usa",33.0
25561,"atlanta, georgia, usa",60.0
25583,"worcester, massachusetts, usa",32.0
25601,"gilbert, arizona, usa",41.0
25604,"grand blanc, michigan, usa",32.0
25630,"moving, moving, usa",46.0
25674,"stillwater, oklahoma, usa",32.0
25695,"albq, new mexico, usa",32.0
25700,"greenhills, ohio, usa",32.0
25711,"phoenix, , usa",32.0
25792,"edmonton, alberta, canada",29.0
25804,"halifax, nova scotia, canada",32.0
25827,"austin, texas, usa",33.0
25843,"lake ozark, missouri, usa",76.0
25850,"mastic beach, new york, usa",50.0
25890,"ridgewood, nj, usa",32.0
25916,"patton, missouri, usa",24.0
25919,"evansville, indiana, usa",32.0
25930,"hillsborough, new jersey, usa",32.0
25966,"key west, florida, usa",32.0
25981,"nj, new jersey, usa",32.0
25996,"cave creek, arizona, usa",36.0
26030,"apple valley, minnesota, usa",47.0
26057,"halifax, nova scotia, canada",18.0
26084,"tuscaloosa, alabama, usa",21.0
26120,"leeds, england, united kingdom",31.0
26124,"tuntange, n/a, luxembourg",32.0
26133,"evanston, illinois, usa",38.0
26134,"yorktown heights, new york, usa",39.0
26146,"norwich, england, united kingdom",29.0
26153,"bismarck, north dakota, usa",42.0
26161,"libertyville, illinois, usa",48.0
